"Grup","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40"
"Malalt",-0.300708714084364,-0.283535810492205,0.188960557903722,0.725030621274593,-0.0880130266895232,0.828256530458504,-0.987584590027726,0.322878775876419,0.480162743173242,-0.180430569142833,0.529926643076653,-0.926401827916034,-0.0963428567286551,-0.881321797381336,-0.331819476775873,-0.330821198938181,1.03787801158249,0.0417078285191513,-0.258607870987883,-0.429997085395054,1.04693142977887,0.857446736142111,0.513721341280832,-0.397983512671059,-0.415583694948981,-0.477458880019297,-0.381714430176203,0.126599842569971,-0.17338981960376,0.523106040242031,-0.187397220336976,0.155937233535091,-0.163224065502916,-0.446366263261668,0.434748501714573,-0.593757405545795,0.326612052711986,-0.716380914714177,0.0561254412193716,-0.175586821214076
"Malalt",-0.377008512884584,-1.12848217054732,1.04632167833567,0.141861212744046,1.53637310336516,-0.276085510152835,0.423930566577822,-0.544045146288098,2.3995017958029,-0.381288740166595,1.28409267305831,-0.760722676253234,-1.927947375358,0.0399395542226562,0.312443156964144,1.75876125718971,0.33076226176439,0.420083181011721,0.57670059914524,2.34794418736586,0.373990720840911,0.564144979252218,1.84460643834038,2.03967050546444,2.18980133599185,3.12572233060889,1.85434734718927,0.727566459988568,0.474499375008273,-0.269532741174122,1.48914597784007,1.31862735305795,0.708615320516672,0.531668547509368,1.45569061743433,2.07028184536101,-1.20308250026055,-0.716380914714177,0.933348327072383,-0.239845391195903
"Malalt",-0.220110335070048,-0.991840679977355,0.51035844379193,1.61989402401974,0.0236635197517364,1.21237550110593,0.399509889127899,0.631782702164925,0.276596480015552,0.186047497286486,-0.0734061809086726,0.614414282548003,0.0562908531571233,0.521326221617219,1.60096842444418,-0.317141444724578,0.192112114741233,0.561504619264181,0.783172523623633,-0.113161479773346,0.460028802348961,0.477327659212809,0.0194983636523205,-0.161480502332534,-0.345640472641845,-0.0340356014497328,-0.174721027662832,0.462181006821642,0.721029957289875,0.639735425081008,0.108204107172323,0.815797286999931,0.534247443312755,0.266512443255886,0.928752751256392,0.167396666141862,0.601172613501928,-0.591425292868932,0.383245039266811,-0.318932861942766
"Malalt",0.829817882223107,-0.00188702380716549,0.0548197035694273,-0.0190131068505876,0.145492479505838,-1.52447216475696,-0.0272414493095057,0.103656634639414,-0.421344993667959,0.693478666188621,-0.268803743222102,0.399031385386364,0.97209311247179,-0.074198666745429,-0.331819476775873,0.497943910502615,-0.149891581249219,0.103032169000306,-1.55082379376901,0.235357686410533,-0.225203061090149,-0.142125651338645,-0.541361419948575,0.324833565550059,0.353791750429518,0.0775543626936013,0.359197577103416,0.205343154837678,-0.0292248770238604,-0.209257891026247,0.582179847368003,-1.64155496273875,-0.337591942706834,-1.02884032834308,-1.63348262303384,-0.702493701501191,-0.693184315936359,0.908042169273765,0.293436738812774,1.62118165481622
"Control",-1.01857160983854,0.285338966574608,-0.347002676640014,-0.179887426445221,-0.63624334558298,-0.0360111534981961,-2.03340010182068,0.163444491340416,-1.11928646735147,-0.472908256773925,0.8247370002513,-0.346524797096235,0.0562908531571233,-0.386843181780424,0.95670579070416,-0.591876508514443,-0.808479779609214,0.110124099532141,0.161401557133565,-0.677704922517481,-1.07021993304421,-0.4307345801183,-0.624657427414055,-0.694943080314768,-0.555470139563254,-0.512697816064561,-0.719744428701257,-0.102429032962572,0.0983056491045113,0.284334326952993,-0.473743791412888,-0.171486995525944,-0.163224065502916,0.157841908725771,-0.302964510934544,1.36349592165103,0.71884142526905,0.283264060047629,-0.190682699881701,-0.152107728336102
"Malalt",-0.707999189370041,0.689686234587783,0.51035844379193,-0.0491770417745807,0.409455225639725,-0.396122688480154,0.859229142122698,0.233196990824917,-1.09020557261466,-0.405955533099337,0.265968532583073,0.316191809554964,-0.401610276500212,0.450312170126211,0.312443156964144,-0.512077942268424,-1.0950234167904,-1.13096374353886,0.0978113446516258,-0.629263115046393,-0.978036274285584,-1.11823389826821,-0.445108255766243,-0.642471351332909,-0.503012722832902,-0.445156521977806,-0.669994941401906,-1.22269169485296,-1.06098522051728,-0.931698523794571,-1.18900425290762,0.0540347948987487,-0.860695574318586,-0.246412479726257,0.20860433414654,1.36349592165103,0.208943240944878,-0.466469671023709,-1.24098967579069,-1.01836268136034
"Control",-0.707999189370041,0.54746754032108,0.269385052224954,-0.0893956216732392,0.318083505824148,-0.300092945818299,-0.0455569573969475,0.263090919175418,-1.00296288840422,-0.409479360661158,0.289964724446126,-0.429364372927635,-1.62267995558644,0.37685720386808,0.312443156964144,2.07909550169159,0.245261337766777,1.17015912784925,-1.24150843922723,1.93213018593836,0.100512533190325,0.873871634527945,0.504466229340223,2.03891004562412,2.06740069695436,1.56346283260221,2.09287837111562,1.62406931556879,0.308581733991761,0.442494553662151,2.57867319652791,-0.874780875294799,0.534247443312755,-0.846273830332491,-0.728905952761712,-0.539389257568116,-1.75220362184042,0.0333528163571828,1.84592362459557,2.06728441949775
"Malalt",1.98935989497573,-0.0827564774098007,0.51035844379193,3.20852793001675,0.409455225639725,0.420130124145618,-0.374015069098412,3.03326161298847,0.916376164225436,2.49415455027884,-0.608178456713847,1.72446459868876,0.514191982814455,1.32566850131446,0.95670579070416,-0.139304639947736,0.196733786308672,3.41120917590888,0.580625920903384,0.239023552921859,0.1312404194432,2.24417744271753,-1.02632928563648,0.168559068364957,-0.188268222450788,0.291924556968954,0.15753447680069,3.17780073881985,3.31088064174298,3.24735775312472,2.20462679067846,0.0222946910611987,1.75482258374018,0.266512443255886,-0.129514129984305,-0.104444073746609,0.797287299780461,0.408219681892851,3.00327594640026,1.96842508106417
"Malalt",-0.96537667968909,0.904408576912022,0.671207432434396,-1.10491476411436,0.094730412941629,-1.21237550110593,-0.833734322093212,-1.08213585659711,2.69031074317102,0.834431768661436,-0.505337634443621,-0.512203948759035,0.514191982814455,-0.713623541150266,-0.331819476775873,0.377106081615786,-0.46878691940248,-1.13680415691801,-0.678617299109331,0.345857376966204,0.100512533190325,-0.381459884960799,0.21755775918135,0.399358629901105,0.738479473118768,-0.0457819134648206,0.454698825044135,-1.00976275305545,-1.21368063307232,-0.883919679165158,-0.791710780302877,-0.634224298841794,-0.686327697114668,-0.116007838290118,-0.768426292725058,-0.865598145434266,-0.418623755146417,0.533175303738097,-0.868252291876927,-0.374541239811655
"Malalt",1.02647792701804,0.371785623873977,-0.347002676640014,-1.32611695355699,-0.0778606133766814,-0.49215243114201,-0.572433073379036,-1.49068621072062,-0.217778730510268,-0.275573913311983,-1.03325385543078,1.72446459868876,1.88789537178646,0.659445602979372,2.24523105818419,0.00889269736629909,-0.799236436474337,-1.25027504542736,0.162971685836822,0.29086937929632,-0.394206435480961,-1.59220953740228,0.317512968139925,0.249928271278854,0.458706583890223,0.0628714726747414,0.270803398776891,-1.22526768425057,-1.44400332240116,-1.39907363215665,-0.674483865479957,0.535147947804758,-1.0350634515225,-0.311614800444326,0.87386339019619,-0.267548517679684,-1.12463662574912,-0.966292158404622,-1.13032125664929,-1.13946537094147
"Malalt",1.82601384684005,0.636702799468816,1.04632167833567,0.202189082592034,2.02368894238157,-0.300092945818299,-0.432624694978227,-0.713444073607602,-0.305021414720707,2.29682020681689,0.20083601181193,2.47002078117136,-1.62267995558644,3.42183323022243,-0.97608211051589,2.57156665338131,1.10951392087779,-0.0897014725118957,-0.442312929269039,2.70170030570878,1.43103000793981,0.287268120748159,1.55584694579339,2.74043424831637,2.62694647541145,2.40919729768853,2.77071513556928,0.303406387587425,-0.419920401885363,-0.585240645302317,1.20577414990346,0.409858064235485,0.0111438117010019,-0.415938513593236,0.748715646978929,-0.267548517679684,-1.67375774732901,-0.966292158404622,0.666668178169133,0.0826832004436487
"Malalt",-0.0524657067202713,-0.342096449307907,1.04632167833567,-1.11496940908903,-0.829139198526974,-0.37211525281469,-0.255574783466285,-1.21167621278261,0.189353795805113,0.101475635802797,-1.12238256806498,-0.0151664937706354,-1.01214511604333,0.407580848730739,0.95670579070416,-1.03076862286755,-1.55487973775054,-1.35581965863643,-0.456444087598359,-0.829838382737492,-1.54342938133848,-1.71656948232359,-1.35396024833403,-0.871749993188424,-0.905186251098935,-0.868023754520967,-0.864106780239552,-1.35207661686904,-1.51096751170602,-1.48985343695253,-0.814296793027218,-0.687681315831351,-1.73253496033817,-0.967984829006221,-0.392983063073276,-0.593757405545795,-1.08541368849342,-0.591425292868932,-1.37103604729168,-0.745263758937576
"Control",1.06623979399843,0.633914197620449,0.992605318322605,0.604374881578618,-0.179384746505099,0.924286273120359,1.86230846837828,0.292984847525918,0.0439493221210483,-0.205097362075576,-0.92355697834254,-0.926401827916034,-0.340556792545901,-0.792718246736193,0.95670579070416,-0.375280400132392,0.381600649006214,0.418414491474818,0.931549686081491,-0.313474899856492,0.420082550220224,0.955996126457115,0.241621050226932,-0.34779316321015,-0.485526917256117,-0.145625565593067,-0.371942209456688,0.201127899459778,0.927040807189555,0.925183394277243,-0.692993378346734,0.665449426716803,1.23171895212843,1.14891718364042,0.278862716303599,0.60234184996337,1.6994148566617,0.533175303738097,0.116564890363562,-0.409142008263407
"Control",1.26827306406099,-0.425754504758908,-0.239870048010611,-1.12502405406369,-0.605786105644454,-1.33241267943325,0.322584755160641,-0.225176577216092,-0.944801098930591,-0.405955533099337,-0.279087825449124,-0.139425857517735,2.65106392121535,-0.146927844090844,-0.97608211051589,-0.654575381993458,-1.14586180403223,-0.463487928777984,-1.24464869663375,-0.617479972688561,-1.37442600694767,-0.944599258189393,-1.36876842743901,-0.679353653588274,-0.572955945140038,-0.342376291845788,-0.727295690166337,-0.473547141858478,-0.555128350991364,-0.682513472573481,-0.134072195173167,-1.51459454738856,-1.38379920593034,-1.28530278983416,-1.3239066266543,2.28775443727176,-0.575515504169251,0.0333528163571828,-0.492330995110881,0.684489423158061
"Malalt",-0.163691469760027,-0.361616662246474,1.93039093307578,-0.411144260862507,-0.687005412147189,0.444137559811082,-1.11029849421359,-0.842984429793104,-0.0723742568262034,-0.353098119672032,1.23952831674121,-0.843562252084634,-0.55424398638599,-0.63034567885838,-0.331819476775873,-0.859771695197506,-1.11119926727644,-0.599903298419738,0.542157767673568,-0.826172516226166,-1.14396686005111,-1.18862631992178,-0.907863852796685,-0.833727001172584,-0.817757223215015,-0.853340864502107,-0.824129513659717,-0.7013465679058,-0.55427530399385,-0.757244485968203,-0.495778925778099,0.222758504772037,-0.686327697114668,0.057865016958066,0.272275992976374,-0.593757405545795,-0.183286131612187,-0.341514049178486,-0.785305872570051,-0.781100269119748
"Control",-0.329724130529518,-0.36440526409484,0.0281115692612568,-0.0893956216732392,-0.189537159817941,-0.684211916465721,-0.261679952828766,0.601888773814424,-0.0723742568262034,-0.4341461535939,0.231688258492998,-0.0151664937706354,-0.55424398638599,-0.237348844709144,1.60096842444418,-0.225943083300556,-0.325515100811885,0.372942701594234,-0.972231366618529,-0.289908615140828,-0.526336346368323,-0.00603363614173476,-1.00411701697902,-0.259960051653559,-0.223239833604356,-0.395234695913683,-0.238240462339682,0.565630399220926,-0.329070896650102,0.134504770589475,1.02850149393534,-1.01510554489239,-0.51195981991075,-1.33746464640861,-0.649865272835021,-0.648125553523474,-1.12463662574912,-0.591425292868932,0.526136852275284,1.09846290284867
"Malalt",-0.690804868513654,-0.891451013436152,1.42143592423694,0.131806567769382,-0.0677082000638396,1.4284424220951,0.115619513772544,-0.922701572061106,0.334758269489178,-0.388336395290235,0.245400368129028,-1.17492055541023,-1.62267995558644,-0.550904466274461,-0.331819476775873,-0.346780912187385,-0.494206113023392,-1.05545554199403,0.745489434745447,-0.277601777567092,-0.329677874349924,-0.552748110984496,0.378596706947943,-0.282013387022747,-0.0833533889900836,-0.433410209962718,-0.261338438585809,-1.08985260523554,-1.00127193069129,-0.663891974153812,-1.19528426620171,0.837514200151938,-0.337591942706834,0.5620962971778,0.821169603578396,-0.43065296161272,0.405057927223396,-0.341514049178486,-1.09013808065151,-1.22596729207085
"Control",2.78889581479775,2.06167834398421,-0.480843439577588,0.413336627059991,-0.372280599449093,-0.588182173803866,-0.247027546358812,1.14994412690694,-0.741234835772901,-0.479955911897565,0.324244998536201,0.564710537049164,0.97209311247179,0.513822520614592,0.312443156964144,-0.257862509798964,0.0419077887994807,0.619491580671532,-0.812863303237868,-0.430520780610958,-0.320459508474061,0.308385847244231,-0.563573688606037,-0.37631040722203,-0.380612083795413,-0.518570972072105,-0.35195357616677,0.474124230392357,0.591793337166476,0.786134705419849,0.0324032449559991,-1.01343501311146,0.18551168890492,-0.528955869504556,-1.06702441689256,-0.865598145434266,0.679618488013338,0.658130925583319,0.423538005362939,1.00825375652803
"Control",1.32522925189777,-0.0604476626228668,1.26058693559447,0.775303846147916,1.04905726434876,-1.11634575844407,-1.59382790772206,1.75778733670045,-0.479506783141584,-0.296716878682906,1.2361002893322,1.14458756786896,0.514191982814455,0.796386882891192,0.312443156964144,1.45438672593704,1.19270400909168,1.64156392202412,-1.6999860205785,1.34585339173422,0.653614485742073,1.13667000870129,-0.0823078676943768,1.4130515970434,1.28053944599907,1.19639058213071,1.43725119920632,1.87692609302918,1.07845664924833,1.12364936427634,2.24307810014575,-1.42772689478053,-0.337591942706834,-1.39832014574548,-1.16802084124333,-0.376284813635041,-0.810853127703482,-0.0916028054880401,2.01088324737331,2.99532645904297
"Malalt",-0.0073306144722546,-0.0716020700163337,-0.400719036653076,-0.119559556597233,-0.656548172208663,-0.204063203156443,1.04726835848711,-0.0557776498965885,0.218434690541926,-0.117001673030066,-0.86870853979842,2.32090954467484,0.361558272928677,1.95533038693604,1.60096842444418,-1.07978774213296,0.517939960245652,0.396304355110865,0.0122393303240788,-0.796060041311706,0.309462159709874,0.165254589881963,-0.0637976438131592,-0.859582635743356,-0.835243028791799,-0.844531130490791,-0.855222943221811,0.431561860118288,0.00489700287670674,0.433183804452316,0.421323366501966,0.0456821359941298,-0.163224065502916,-0.107314195527709,0.1163902075654,-0.267548517679684,-0.222509068867899,-0.216558427333263,0.279109130977503,0.0456109485310565
"Control",-0.625251520248677,-0.35603945854974,-1.25808015708502,-1.84895849223955,-0.453499905951828,-1.164360629775,-0.0705881517831188,-1.33125192618461,0.596486322120494,-0.4341461535939,-0.906416841297502,0.896068840374763,0.666825692700234,1.4694449356751,-0.331819476775873,-0.344500953151784,-1.08115840208809,-1.89146899998203,-1.66073280299705,-0.1998330380054,-1.05485598991777,-1.58047746712668,-0.4839797259168,-0.256918212292292,0.0915046667777574,-0.216103437683594,-0.269778083752663,-1.853984732907,-1.91616483552527,-1.75202453312418,-1.41839000164947,-1.61816751780582,-2.08127071474601,-1.18097907668525,-1.50613930537417,0.765446293896445,-0.85007606495918,0.408219681892851,-1.72230946697712,-0.44374277671516
"Malalt",0.896445875541608,4.26467380419393,0.885472689693201,0.704921331325265,0.0338159330645782,0.300092945818299,0.0533467862752405,0.38266663257742,-0.188697835773455,2.44129713685153,0.0671429428606362,-1.00924140374743,-1.47004624570066,-0.43738477842596,0.312443156964144,0.380526020169187,-0.0898098508725183,0.32371636025562,0.52017596582796,0.152875689905708,0.248006387204124,0.0174305044094566,-0.274814196059041,0.244224822476478,0.196419500238462,-0.0310990234459609,0.28457334615439,0.279871211727486,0.334173143917187,0.231042538712494,0.232592440663938,0.428233913825645,0.0111438117010019,0.153495087344567,0.485246713889958,-0.919966293411945,0.0912744291777556,-0.341514049178486,0.28361052501004,-0.178058304674916
"Control",-0.46298011716652,-0.615379430447846,-1.36521278571442,-2.21092571132747,-0.92051091834255,-1.26039037243685,-1.08954091838115,-1.54050942463812,-1.17744825682509,-0.268526258188342,-1.22865141774421,1.31026671953176,0.97209311247179,1.41960999231446,-0.331819476775873,-0.937290302407924,-1.41622959072738,-1.38585607030067,-0.812078238886239,-0.751022252743992,-1.42973620220285,-1.68606609960704,-1.11517836026632,-0.788859870593893,-0.71284238975431,-0.832784818475704,-0.777045177465688,-1.51108541695759,-1.07250135498372,-1.47319209626125,-1.2417783997123,-1.15208915092812,-1.73253496033817,-0.650666868178285,-1.16362969235851,-0.539389257568116,-0.0263943825893665,0.408219681892851,-1.49290305646525,-0.564845466296294
"Malalt",-0.687043610826319,0.263030151787674,-1.20436379707196,0.654648106451941,-0.473804732577511,2.38873984871366,-0.131029328471678,-0.464328004020097,0.974537953699062,-0.476432084335745,-1.00582963615872,3.37297215773362,-1.31741253581488,4.15305348449265,0.312443156964144,-0.903090916873916,-0.623612916911672,-0.289527044555932,1.92230089783713,-0.593128145149042,-0.584719330248785,0.397549581338758,0.613676550239407,-0.680874573268908,-0.660384973023958,-0.509761238060789,-0.701532562814888,-0.576528172549107,0.681363271905466,0.165989804101678,-1.41023700193434,1.40382447388505,1.75482258374018,2.47035088352662,0.57526526602869,0.874182589851802,2.32698185275299,1.03299779111899,-0.685012617723151,-1.18024484804532
"Malalt",0.624560676999982,1.2000003728389,-0.829249551170688,1.65005795894374,-0.504261972516037,0.708219352131185,-0.113934854256732,1.75778733670045,-1.72998525682454,-0.250907120379241,-1.08124623915689,0.291339936805544,1.12472682235757,-0.228174539009758,0.95670579070416,-0.873451449411109,0.476344916138705,1.48470710555531,0.0640535775315842,-0.879065733032435,0.149677151194925,1.29857257850451,-0.4839797259168,-0.888860339595552,-1.09753011244356,-0.730004588343685,-0.900086320161404,1.38555611543597,1.34801950046281,1.6858471027491,0.743256679577693,-0.126382637441005,0.534247443312755,-0.0942737313840957,-0.125122981099489,0.0586603701864663,0.679618488013338,0.0333528163571828,1.17499633355079,0.804356371008775
"Control",-0.918629619860787,-0.0827564774098007,-0.293286316626952,-1.81879455731555,-0.961120571593917,-0.876271401789432,-1.00223699649768,-1.20171156999911,-1.58458078314048,-0.423574670908439,0.735608287617105,0.978908416206163,0.514191982814455,-0.366293920371911,-0.331819476775873,-0.846091940983903,-1.56874475245286,-1.54020985246412,-0.764189313436878,-0.900799084492436,-1.73701506473159,-1.7423800369299,-1.27991935280916,-0.871369763268266,-0.940157862252504,-1.01778923271334,-0.840120420291651,-1.49521966407688,-1.56897470753699,-1.76219285134018,-0.823771900804258,-1.2489799942217,-1.55816708313426,-0.507221762598533,-1.36562254106006,-2.06169740094343,-1.32075131202765,0.783086547428542,-1.48680970600657,-0.49193670420153
"Control",0.230165942356596,0.54746754032108,-0.668400562528223,-1.36633553345564,-0.829139198526974,-0.156048331825515,-0.132860879280423,-1.17181764164861,-1.06112467787784,-0.363669602357493,-0.940697115387578,0.150512657892164,2.19316279155802,-0.735137334884512,-2.26460737799592,-0.806192657860893,-1.11119926727644,-1.20563760031523,0.00595881551104793,-0.70048566440929,-1.21771378705801,-1.22616894480369,-0.641316628907151,-0.714334806242847,-0.642899167447174,-0.818101928456844,-0.694869685051582,-1.32438473084479,-0.756873965903472,-1.21800406199697,-1.20145410382397,-0.584108345414085,-0.860695574318586,0.644685903420687,-1.08239343798941,-0.811229997456548,0.365834989967698,1.40786465665466,-1.32574763172042,-0.767507110085131
"Malalt",3.45839968314333,5.92389190397214,-1.20436379707196,-2.85442298970601,0.32823591913699,-2.8928959976884,-1.76843575148901,-1.95902442154513,0.625567216857307,0.534906425906704,-0.827572210890329,0.233352233723564,-1.31741253581488,0.819907825444226,-0.331819476775873,0.641581329745449,0.6196167347293,-1.9661428567584,-1.43384920537631,1.06122504189059,1.22208038142026,-0.116315096732335,0.671058244271182,1.0081067320747,1.35048266830621,0.676616275463079,1.04147626006594,-1.69304394077025,-1.50073094773585,-1.72029447989593,-1.251473858833,-2.49519670279074,1.05735107492451,1.61402707142931,-4.10789501962776,-0.321916665657362,-0.614738441424949,8.90520196736821,-1.35994724735787,0.939052219624527
"Malalt",2.07748078936472,-0.208243560586304,-0.454135305269417,-0.491581420659824,0.297778679198465,-0.37211525281469,2.52655089501619,-0.683550145257101,-0.0723742568262034,1.35948207537267,-0.611606484122855,-1.67195801039863,-1.31741253581488,-1.20110371066375,-0.97608211051589,0.831957909218094,0.344627276466706,-0.83101679928069,-0.34417988531543,0.59487445212839,0.90251036439036,0.280228878582801,0.737695050243566,0.667800953532935,0.581107222927712,0.553279999304657,0.68212505269831,-0.64455771073132,-0.608443788336001,-0.693539359795653,-0.432097387462641,-0.168145931964096,0.0111438117010019,0.236084693587455,-0.340289276455481,-0.321916665657362,-0.261732006123597,0.408219681892851,-0.502431684159501,-0.380719948463753
"Control",1.26827306406099,-0.559607393480511,-0.775833282554347,-1.18535192391168,-0.575328865705929,-0.516159866807474,0.218796875998469,-0.6536562169066,-0.275940519983894,-0.356621947233852,0.711612095754052,-0.677883100421834,1.12472682235757,-1.07113202816916,-0.97608211051589,-0.545137348284632,-0.551977007616374,-0.890672450224943,-0.257037742284625,-0.550446985052894,-0.563209809871773,-0.846049867874389,0.293449677094342,-0.554258009856161,-0.188268222450788,-0.680082762279562,-0.53940253724111,-0.927331092332082,-1.1761465651817,-0.563801420148094,-0.93427809964579,-0.0428560483948231,-0.686327697114668,-0.21163790867662,0.0593052720627903,-0.0500759257688913,-0.0263943825893665,-0.341514049178486,-0.948179483479054,-0.767507110085131
"Control",-1.45595214662289,-0.411811495517075,-1.20436379707196,-2.01988745680884,-0.727615065398556,-0.80424909479304,0.858008108250202,-1.56043871020512,-0.683073046299275,-0.487003567021206,-0.97840541688666,1.06174799203756,0.97209311247179,1.10224009028745,2.24523105818419,-0.817592453038896,-0.940197419281213,-1.31660545451922,0.0420717756859757,-0.58291608843892,-0.695339720759135,-1.45846393626049,-0.252601927401579,-0.651216639496553,-0.590441750716822,-0.533253862090964,-0.665108831042149,-1.44001152766912,-1.12453722183209,-1.22143433802165,-1.32099470775524,0.122526597916618,-1.20943132872642,-0.320308443206735,0.335947651806209,0.656709997941049,0.169720303689166,-0.716380914714177,-1.44827338148412,-1.19013078188868
"Malalt",-0.69241683609394,0.480541095960279,-0.159445553689379,1.82098692351304,-0.412890252700461,0.0840260248291234,1.35863199597362,2.23609019030846,-0.712153941036088,0.108523290926438,-0.227667414314011,0.978908416206163,1.73526166190068,0.110137314076311,0.95670579070416,-0.602136324174645,-0.0227956131446594,1.8372177702259,0.306638462184906,-0.652043856938202,-0.384988069605098,1.02404213405557,-0.898608740856076,-0.636387672610375,-0.747814000907878,-0.644843826234299,-0.627352523716748,1.46500197026666,1.91913446529857,2.11401905654345,0.360065692966681,-0.211579758268112,0.88298319772059,0.253471979112273,-0.417134381939765,-0.648125553523474,1.42485429587176,0.533175303738097,1.28868398039695,0.956352603850403
"Malalt",-0.812239759561889,-0.506623958361544,-0.668400562528223,-0.35081639101452,-0.372280599449093,-1.14035319410954,0.119893132326281,0.143515205773415,-0.159616941036642,-0.0958587076591438,-0.423064976627441,-1.42343928290443,0.361558272928677,-1.49968531449075,-0.97608211051589,-0.480158515770016,0.101989519176182,0.05213713812479,-1.08685076195635,-0.501481482365903,-0.249785370092449,0.0150840903543375,-0.53580835278421,-0.495322372231609,-0.433069500525765,-0.54206359610228,-0.485211131432888,-0.0461670827103289,0.0808181856554704,0.252726783582765,-0.335142796255714,-1.19552297723214,-0.51195981991075,-0.7593374027084,-1.18119428789778,-0.321916665657362,0.56194967624623,0.533175303738097,-0.0754579916585802,0.749983734870307
"Malalt",-0.870270592452197,-0.838467578317185,-0.936382179800091,-1.76852133244223,-0.869748851778341,-0.852263966123968,1.27804376038888,-1.48072156793712,-0.0142124673525776,-0.472908256773925,-0.930413033160555,-1.42343928290443,0.666825692700234,-1.58905667890156,-0.331819476775873,-0.900810957838316,-1.32379615937861,-1.36750048539474,-0.348890271425203,-0.729550748891942,-1.39900831594997,-1.42796055354394,-0.63021049457842,-0.758061247061063,-0.730328195331095,-0.835721396479476,-0.741065637543836,-1.52501917779009,-0.898906290989586,-1.32483265819402,-1.44626444662146,-0.811300667619701,-0.860695574318586,0.240431514968659,-1.17680313901296,-0.865598145434266,0.522726738990518,1.28290903480943,-1.51272016921825,-0.792221944693526
"Control",-0.679521095451649,0.168217688943205,-0.213161913702441,-0.401089615887842,-0.63624334558298,-0.468144995476546,1.35863199597362,0.123585920206415,-1.29377183577235,-0.469384429212104,-0.570470155214764,-0.677883100421834,-1.62267995558644,0.848344168665845,-0.97608211051589,-0.573636836229638,-0.237703341030552,0.39672152749509,-0.168325470550563,-0.64890168564278,-0.464880573862573,-0.275871252480437,-0.493234837857409,-0.664524686702097,-0.590441750716822,-0.483332036026841,-0.688206807288276,0.162078242000626,0.587528102178904,0.39508323860681,-0.202160760361668,-0.321834855809072,-0.163224065502916,-0.242065658345052,-0.298573362049727,1.14602332974027,0.797287299780461,0.0333528163571828,0.0666103956122329,0.137055836582117
"Malalt",1.68201140966781,0.82075052146102,-0.132737419381208,0.714975976299929,-0.24029922638215,-0.708219352131185,1.03994215525213,0.86096948618543,-0.0432933620893905,-0.134620810839168,-0.495053552216599,-0.180845645433435,0.208924563042902,-0.291140727571916,-0.331819476775873,-0.280662100154969,1.33135415611484,1.89812493832283,-0.293935766811182,-0.473725635923009,1.016203543526,1.50505701535499,-0.13783853933803,-0.405968340994385,-0.572955945140038,-0.539127018098508,-0.377716703518219,1.6353685417901,1.82657886606828,2.29227089996856,0.544279416259841,-0.318493792247225,1.23171895212843,-0.294227514919507,-0.283204340952872,-1.24617518127809,1.26796254684894,0.0333528163571828,1.48531804654998,1.19608649955183
"Malalt",1.34618483044149,1.84974460350834,0.108536063582489,1.0367246154892,-0.118470266628049,0.444137559811082,0.623569604730942,1.01043912793793,-0.653992151562462,-0.198049706951935,-0.776151799755216,-0.346524797096235,-0.55424398638599,-0.136772007225981,0.95670579070416,0.0294123286867041,-0.205351640058482,0.734631158717782,0.346676744117979,-0.261367225874079,-0.166820077209687,0.409281651614354,0.0324555203691729,-0.207868552591859,-0.293183055911493,-0.136815831581751,-0.215142486093555,0.613871655212443,0.80718770403881,0.765675559129819,0.258153196527582,0.239463822581273,0.534247443312755,0.383876620548411,0.114194633122992,0.0586603701864663,0.56194967624623,0.158308438202406,0.537664812602514,0.101219326399945
"Control",-0.114795119824676,-0.754809522866183,-1.09723116844256,0.28262624238935,-0.74791989202424,1.26039037243685,1.37023181776234,0.123585920206415,-0.421344993667959,0.182523669724666,0.276252614810095,0.316191809554964,2.04052908167224,-0.548972320342088,-0.97608211051589,-0.759453497631082,-0.378664323837428,0.270735467458976,1.93172167005668,-0.683465569892421,-0.366551337853374,0.219222113149703,0.373043639783578,-0.719658025125065,-0.677870778600742,-0.591985422166403,-0.733958567929643,0.0420605541576524,0.746194843716544,0.458665854921336,-0.526077235530263,1.28855778100132,1.75482258374018,2.47469770490783,0.419379480617716,0.656709997941049,1.26796254684894,1.15795341296421,-0.10680306473881,-0.814465295841081
"Malalt",-0.118019054985248,1.53184399279454,-0.132737419381208,0.272571597414686,0.663265558460769,-0.852263966123968,-1.06695179173998,0.143515205773415,-0.653992151562462,0.0415705672518509,-0.813860101254299,0.564710537049164,0.514191982814455,0.267430299995614,0.95670579070416,1.01663459110174,1.38450337914038,1.12885906181092,-0.27430915802046,0.767432025768642,1.35113750368233,1.3337687893313,1.38925493086243,0.868182121456412,0.668536250811632,0.641377339417816,0.900223251483858,1.26495297545718,1.07333836726324,0.974922396635042,1.22637700053493,0.2060531869628,1.40608682933234,0.201310122537818,0.153714973086338,-0.648125553523474,-0.104840257100777,0.0333528163571828,1.30460354465836,0.64123846259337
